id:ID|:LABEL|type|name|url
100000000001513|organisation|Company|C&M_Airways|http://dbpedia.org/resource/C&M_Airways
100000000001514|organisation|Company|Corporate_Flight_Management|http://dbpedia.org/resource/Corporate_Flight_Management
100000000001515|organisation|Company|Delta_Private_Jets|http://dbpedia.org/resource/Delta_Private_Jets
100000000001516|organisation|Company|Empire_Airways|http://dbpedia.org/resource/Empire_Airways
100000000001517|organisation|Company|Sound_Flight|http://dbpedia.org/resource/Sound_Flight
100000000001518|organisation|Company|Hageland_Aviation_Services|http://dbpedia.org/resource/Hageland_Aviation_Services
100000000001519|organisation|Company|Gryphon_Airlines|http://dbpedia.org/resource/Gryphon_Airlines
100000000001520|organisation|Company|SATSair|http://dbpedia.org/resource/SATSair
100000000001521|organisation|Company|Taquan_Air|http://dbpedia.org/resource/Taquan_Air
100000000001522|organisation|Company|Servant_Air|http://dbpedia.org/resource/Servant_Air
100000000001523|organisation|Company|Island_Air_Service|http://dbpedia.org/resource/Island_Air_Service
100000000001524|organisation|Company|Warbelow's_Air_Ventures|http://dbpedia.org/resource/Warbelow's_Air_Ventures
100000000001525|organisation|Company|40-Mile_Air|http://dbpedia.org/resource/40-Mile_Air
100000000001526|organisation|Company|Alsek_Air_Service|http://dbpedia.org/resource/Alsek_Air_Service
100000000001527|organisation|Company|Everts_Air|http://dbpedia.org/resource/Everts_Air
100000000001528|organisation|Company|Everts_Air_Cargo|http://dbpedia.org/resource/Everts_Air_Cargo
100000000001529|organisation|Company|Locair|http://dbpedia.org/resource/Locair
100000000001530|organisation|Company|Wright_Air_Service|http://dbpedia.org/resource/Wright_Air_Service
100000000001531|organisation|Company|Air_Choice_One|http://dbpedia.org/resource/Air_Choice_One
100000000001532|organisation|Company|Air_Grand_Canyon|http://dbpedia.org/resource/Air_Grand_Canyon
100000000001533|organisation|Company|Florida_Coastal_Airlines|http://dbpedia.org/resource/Florida_Coastal_Airlines
100000000001534|organisation|Company|Royal_Air_Freight|http://dbpedia.org/resource/Royal_Air_Freight
100000000001535|organisation|Company|PLUNA|http://dbpedia.org/resource/PLUNA
100000000001536|organisation|Company|Aeromás|http://dbpedia.org/resource/Aeromás
100000000001537|organisation|Company|Air_Class_Líneas_Aéreas|http://dbpedia.org/resource/Air_Class_Líneas_Aéreas
100000000001538|organisation|Company|BQB_Líneas_Aéreas|http://dbpedia.org/resource/BQB_Líneas_Aéreas
100000000001539|organisation|Company|Viasa|http://dbpedia.org/resource/Viasa
100000000001540|organisation|Company|Avensa|http://dbpedia.org/resource/Avensa
100000000001541|organisation|Company|Aero_Ejecutivos|http://dbpedia.org/resource/Aero_Ejecutivos
100000000001542|organisation|Company|Aeropostal_Alas_de_Venezuela|http://dbpedia.org/resource/Aeropostal_Alas_de_Venezuela
100000000001543|organisation|Company|Vensecar_Internacional|http://dbpedia.org/resource/Vensecar_Internacional
100000000001544|organisation|Company|Venezolana|http://dbpedia.org/resource/Venezolana
100000000001545|organisation|Company|Transcarga|http://dbpedia.org/resource/Transcarga
100000000001546|organisation|Company|Sundance_Air_Venezuela|http://dbpedia.org/resource/Sundance_Air_Venezuela
100000000001547|organisation|Company|Aserca_Airlines|http://dbpedia.org/resource/Aserca_Airlines
100000000001548|organisation|Company|Avior_Airlines|http://dbpedia.org/resource/Avior_Airlines
100000000001549|organisation|Company|LAI_–_Línea_Aérea_IAACA|http://dbpedia.org/resource/LAI_–_Línea_Aérea_IAACA
100000000001550|organisation|Company|Conviasa|http://dbpedia.org/resource/Conviasa
100000000001551|organisation|Company|LASER_Airlines|http://dbpedia.org/resource/LASER_Airlines
100000000001552|organisation|Company|Línea_Turística_Aereotuy|http://dbpedia.org/resource/Línea_Turística_Aereotuy
100000000001553|organisation|Company|RUTACA_Airlines|http://dbpedia.org/resource/RUTACA_Airlines
100000000001554|organisation|Company|Santa_Bárbara_Airlines|http://dbpedia.org/resource/Santa_Bárbara_Airlines
100000000001555|organisation|Company|Servivensa|http://dbpedia.org/resource/Servivensa
100000000001556|organisation|Company|Sol_América|http://dbpedia.org/resource/Sol_América
100000000001557|organisation|Company|Jetstar_Pacific_Airlines|http://dbpedia.org/resource/Jetstar_Pacific_Airlines
100000000001558|organisation|Company|Vietnam_Airlines|http://dbpedia.org/resource/Vietnam_Airlines
100000000001559|organisation|Company|VietJet_AirAsia|http://dbpedia.org/resource/VietJet_AirAsia
100000000001560|organisation|Company|Indochina_Airlines|http://dbpedia.org/resource/Indochina_Airlines
100000000001561|organisation|Company|Air_Mekong|http://dbpedia.org/resource/Air_Mekong
100000000001562|organisation|Company|Air_Wales|http://dbpedia.org/resource/Air_Wales
100000000001563|organisation|Company|Flyforbeans|http://dbpedia.org/resource/Flyforbeans
100000000001564|organisation|Company|Airways_International_Cymru|http://dbpedia.org/resource/Airways_International_Cymru
100000000001565|organisation|Company|Cambrian_Airways|http://dbpedia.org/resource/Cambrian_Airways
100000000001566|organisation|Company|Veritair|http://dbpedia.org/resource/Veritair
100000000001567|organisation|Company|Yemenia|http://dbpedia.org/resource/Yemenia
100000000001568|organisation|Company|Felix_Airways|http://dbpedia.org/resource/Felix_Airways
100000000001569|organisation|Company|Nationwide_Airlines_(Zambia)|http://dbpedia.org/resource/Nationwide_Airlines_(Zambia)
100000000001570|organisation|Company|Eastern_Air|http://dbpedia.org/resource/Eastern_Air
100000000001571|organisation|Company|Zambian_Airways|http://dbpedia.org/resource/Zambian_Airways
100000000001572|organisation|Company|Zambia_Skyways|http://dbpedia.org/resource/Zambia_Skyways
100000000001573|organisation|Company|Proflight_Commuter_Services|http://dbpedia.org/resource/Proflight_Commuter_Services
100000000001574|organisation|Company|Zambezi_Airlines|http://dbpedia.org/resource/Zambezi_Airlines
100000000001575|organisation|University|Paktia_University|http://dbpedia.org/resource/Paktia_University
100000000001576|organisation|University|Baghlan_University|http://dbpedia.org/resource/Baghlan_University
100000000001577|organisation|University|Syed_Jamaluddin_Afghan_University|http://dbpedia.org/resource/Syed_Jamaluddin_Afghan_University
100000000001578|organisation|University|Bost_University|http://dbpedia.org/resource/Bost_University
100000000001579|organisation|University|Aga_Khan_University|http://dbpedia.org/resource/Aga_Khan_University
100000000001580|organisation|University|Kandahar_University|http://dbpedia.org/resource/Kandahar_University
100000000001581|organisation|University|Nangarhar_University|http://dbpedia.org/resource/Nangarhar_University
100000000001582|organisation|University|Kabul_University|http://dbpedia.org/resource/Kabul_University
100000000001583|organisation|University|Rana_Institute_of_Higher_Education|http://dbpedia.org/resource/Rana_Institute_of_Higher_Education
100000000001584|organisation|University|Khost_University|http://dbpedia.org/resource/Khost_University
100000000001585|organisation|University|American_University_of_Afghanistan|http://dbpedia.org/resource/American_University_of_Afghanistan
100000000001586|organisation|University|Herat_University|http://dbpedia.org/resource/Herat_University
100000000001587|organisation|University|Afghanistan_Public_Policy_Research_Organization|http://dbpedia.org/resource/Afghanistan_Public_Policy_Research_Organization
100000000001588|organisation|University|Spinghar_Higher_Education_Centre|http://dbpedia.org/resource/Spinghar_Higher_Education_Centre
100000000001589|organisation|University|Higher_Education_Institute_of_Karwan|http://dbpedia.org/resource/Higher_Education_Institute_of_Karwan
100000000001590|organisation|University|Polytechnical_University_of_Kabul|http://dbpedia.org/resource/Polytechnical_University_of_Kabul
100000000001591|organisation|University|Kabul_Medical_University|http://dbpedia.org/resource/Kabul_Medical_University
100000000001592|organisation|University|National_Military_Academy_of_Afghanistan|http://dbpedia.org/resource/National_Military_Academy_of_Afghanistan
100000000001593|organisation|University|Dawat_University|http://dbpedia.org/resource/Dawat_University
100000000001594|organisation|University|Pamir_University|http://dbpedia.org/resource/Pamir_University
100000000001595|organisation|University|University_of_Science_and_Technology_Boumediene|http://dbpedia.org/resource/University_of_Science_and_Technology_Boumediene
100000000001596|organisation|University|Higher_National_Veterinary_School|http://dbpedia.org/resource/Higher_National_Veterinary_School
100000000001597|organisation|University|Polytechnic_School_of_Algiers|http://dbpedia.org/resource/Polytechnic_School_of_Algiers
100000000001598|organisation|University|AES_Algiers|http://dbpedia.org/resource/AES_Algiers
100000000001599|organisation|University|University_of_Batna|http://dbpedia.org/resource/University_of_Batna
100000000001600|organisation|University|University_of_Algiers|http://dbpedia.org/resource/University_of_Algiers
100000000001601|organisation|University|University_of_Oran|http://dbpedia.org/resource/University_of_Oran
100000000001602|organisation|University|University_of_Annaba|http://dbpedia.org/resource/University_of_Annaba
100000000001603|organisation|University|Private_University_of_Angola|http://dbpedia.org/resource/Private_University_of_Angola
100000000001604|organisation|University|National_University_of_Misiones|http://dbpedia.org/resource/National_University_of_Misiones
100000000001605|organisation|University|Instituto_Tecnológico_de_Buenos_Aires|http://dbpedia.org/resource/Instituto_Tecnológico_de_Buenos_Aires
100000000001606|organisation|University|National_Technological_University|http://dbpedia.org/resource/National_Technological_University
100000000001607|organisation|University|National_University_of_Rosario|http://dbpedia.org/resource/National_University_of_Rosario
100000000001608|organisation|University|National_University_of_the_Chaco_Austral|http://dbpedia.org/resource/National_University_of_the_Chaco_Austral
100000000001609|organisation|University|Saint_Thomas_Aquinas_University_of_the_North|http://dbpedia.org/resource/Saint_Thomas_Aquinas_University_of_the_North
100000000001610|organisation|University|University_of_Palermo|http://dbpedia.org/resource/University_of_Palermo
100000000001611|organisation|University|Torcuato_di_Tella_University|http://dbpedia.org/resource/Torcuato_di_Tella_University
100000000001612|organisation|University|National_University_of_Tucumán|http://dbpedia.org/resource/National_University_of_Tucumán
100000000001613|organisation|University|Universidad_de_Mendoza|http://dbpedia.org/resource/Universidad_de_Mendoza
100000000001614|organisation|University|National_University_of_Cuyo|http://dbpedia.org/resource/National_University_of_Cuyo
100000000001615|organisation|University|University_of_Buenos_Aires|http://dbpedia.org/resource/University_of_Buenos_Aires
100000000001616|organisation|University|University_of_Belgrano|http://dbpedia.org/resource/University_of_Belgrano
100000000001617|organisation|University|University_of_CEMA|http://dbpedia.org/resource/University_of_CEMA
100000000001618|organisation|University|Instituto_Universitario_Nacional_del_Arte|http://dbpedia.org/resource/Instituto_Universitario_Nacional_del_Arte
100000000001619|organisation|University|National_University_of_La_Pampa|http://dbpedia.org/resource/National_University_of_La_Pampa
100000000001620|organisation|University|National_University_of_General_San_Martín|http://dbpedia.org/resource/National_University_of_General_San_Martín
100000000001621|organisation|University|National_University_of_the_Northeast|http://dbpedia.org/resource/National_University_of_the_Northeast
100000000001622|organisation|University|University_of_Cuenca_del_Plata|http://dbpedia.org/resource/University_of_Cuenca_del_Plata
100000000001623|organisation|University|Jorge_A._Sabato_institute|http://dbpedia.org/resource/Jorge_A._Sabato_institute
100000000001624|organisation|University|Universidad_del_Aconcagua|http://dbpedia.org/resource/Universidad_del_Aconcagua
100000000001625|organisation|University|Universidad_Argentina_John_F._Kennedy|http://dbpedia.org/resource/Universidad_Argentina_John_F._Kennedy
100000000001626|organisation|University|Universidad_Argentina_de_la_Empresa|http://dbpedia.org/resource/Universidad_Argentina_de_la_Empresa
100000000001627|organisation|University|Higher_Education_Army_Institute|http://dbpedia.org/resource/Higher_Education_Army_Institute
100000000001628|organisation|University|Universidad_del_Salvador|http://dbpedia.org/resource/Universidad_del_Salvador
100000000001629|organisation|University|Favaloro_University|http://dbpedia.org/resource/Favaloro_University
100000000001630|organisation|University|Damaso_Centeno|http://dbpedia.org/resource/Damaso_Centeno
100000000001631|organisation|University|Instituto_Superior_Santo_Domingo|http://dbpedia.org/resource/Instituto_Superior_Santo_Domingo
100000000001632|organisation|University|National_University_of_Córdoba|http://dbpedia.org/resource/National_University_of_Córdoba
100000000001633|organisation|University|Catholic_University_of_Cordoba|http://dbpedia.org/resource/Catholic_University_of_Cordoba
100000000001634|organisation|University|Austral_University|http://dbpedia.org/resource/Austral_University
100000000001635|organisation|University|Victoria_University|http://dbpedia.org/resource/Victoria_University
100000000001636|organisation|University|Kangan_Institute|http://dbpedia.org/resource/Kangan_Institute
100000000001637|organisation|University|University_of_Western_Australia|http://dbpedia.org/resource/University_of_Western_Australia
100000000001638|organisation|University|Murdoch_University|http://dbpedia.org/resource/Murdoch_University
100000000001639|organisation|University|University_of_Sydney_School_of_Molecular_Bioscience|http://dbpedia.org/resource/University_of_Sydney_School_of_Molecular_Bioscience
100000000001640|organisation|University|University_of_Sydney_School_of_Molecular_Bioscience|http://dbpedia.org/resource/University_of_Sydney_School_of_Molecular_Bioscience
100000000001641|organisation|University|ANU_College_of_Engineering_and_Computer_Science|http://dbpedia.org/resource/ANU_College_of_Engineering_and_Computer_Science
100000000001642|organisation|University|Martin_College|http://dbpedia.org/resource/Martin_College
100000000001643|organisation|University|TC_Beirne_School_of_Law|http://dbpedia.org/resource/TC_Beirne_School_of_Law
100000000001644|organisation|University|Australian_College_of_Theology|http://dbpedia.org/resource/Australian_College_of_Theology
100000000001645|organisation|University|Kenvale_College_of_Tourism_&_Hospitality_Management|http://dbpedia.org/resource/Kenvale_College_of_Tourism_&_Hospitality_Management
100000000001646|organisation|University|Martin_College|http://dbpedia.org/resource/Martin_College
100000000001647|organisation|University|Sydney_Law_School|http://dbpedia.org/resource/Sydney_Law_School
100000000001648|organisation|University|Sydney_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Sydney_Institute_of_Business_and_Technology
100000000001649|organisation|University|University_of_Sydney_School_of_Chemistry|http://dbpedia.org/resource/University_of_Sydney_School_of_Chemistry
100000000001650|organisation|University|University_of_Sydney_School_of_Psychology|http://dbpedia.org/resource/University_of_Sydney_School_of_Psychology
100000000001651|organisation|University|University_of_Sydney_School_of_Geosciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Geosciences
100000000001652|organisation|University|University_of_Sydney_Faculty_of_Agriculture_and_Environment|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Agriculture_and_Environment
100000000001653|organisation|University|University_of_Sydney_Business_School|http://dbpedia.org/resource/University_of_Sydney_Business_School
100000000001654|organisation|University|University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|http://dbpedia.org/resource/University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science
100000000001655|organisation|University|Australian_International_Hotel_School|http://dbpedia.org/resource/Australian_International_Hotel_School
100000000001656|organisation|University|ANU_Research_School_of_Asia_&_the_Pacific|http://dbpedia.org/resource/ANU_Research_School_of_Asia_&_the_Pacific
100000000001657|organisation|University|IPP-SHR|http://dbpedia.org/resource/IPP-SHR
100000000001658|organisation|University|University_of_Queensland|http://dbpedia.org/resource/University_of_Queensland
100000000001659|organisation|University|Deakin_University|http://dbpedia.org/resource/Deakin_University
100000000001660|organisation|University|UNSW_Faculty_of_Law|http://dbpedia.org/resource/UNSW_Faculty_of_Law
100000000001661|organisation|University|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine
100000000001662|organisation|University|Macquarie_University_Faculty_of_Human_Sciences|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Human_Sciences
100000000001663|organisation|University|Blue_Mountains_International_Hotel_Management_School|http://dbpedia.org/resource/Blue_Mountains_International_Hotel_Management_School
100000000001664|organisation|University|St_Andrew's_Greek_Orthodox_Theological_College|http://dbpedia.org/resource/St_Andrew's_Greek_Orthodox_Theological_College
100000000001665|organisation|University|University_of_Technology|http://dbpedia.org/resource/University_of_Technology
100000000001666|organisation|University|Presbyterian_Theological_Centre|http://dbpedia.org/resource/Presbyterian_Theological_Centre
100000000001667|organisation|University|University_of_Sydney_Faculty_of_Science|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science
100000000001668|organisation|University|University_of_Sydney_School_of_Biological_Sciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences
100000000001669|organisation|University|University_of_Sydney_Faculty_of_Health_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences
100000000001670|organisation|University|University_of_Sydney_Faculty_of_Education_and_Social_Work|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work
100000000001671|organisation|University|Sydney_Nursing_School|http://dbpedia.org/resource/Sydney_Nursing_School
100000000001672|organisation|University|Centre_for_Values,_Ethics_and_the_Law_in_Medicine|http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine
100000000001673|organisation|University|Sydney_Bioethics_Program|http://dbpedia.org/resource/Sydney_Bioethics_Program
100000000001674|organisation|University|University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences
100000000001675|organisation|University|University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies
100000000001676|organisation|University|Heinz_College_Australia|http://dbpedia.org/resource/Heinz_College_Australia
100000000001677|organisation|University|Tabor_College_Australia|http://dbpedia.org/resource/Tabor_College_Australia
100000000001678|organisation|University|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine
100000000001679|organisation|University|Adelaide_College_of_Divinity|http://dbpedia.org/resource/Adelaide_College_of_Divinity
100000000001680|organisation|University|University_of_Sydney_School_of_Chemistry|http://dbpedia.org/resource/University_of_Sydney_School_of_Chemistry
100000000001681|organisation|University|University_of_Sydney_School_of_Psychology|http://dbpedia.org/resource/University_of_Sydney_School_of_Psychology
100000000001682|organisation|University|University_of_Sydney_School_of_Geosciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Geosciences
100000000001683|organisation|University|University_of_Sydney_Faculty_of_Agriculture_and_Environment|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Agriculture_and_Environment
100000000001684|organisation|University|University_of_Sydney_Business_School|http://dbpedia.org/resource/University_of_Sydney_Business_School
100000000001685|organisation|University|University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|http://dbpedia.org/resource/University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science
100000000001686|organisation|University|JMC_Academy|http://dbpedia.org/resource/JMC_Academy
100000000001687|organisation|University|University_of_Sydney_Faculty_of_Science|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science
100000000001688|organisation|University|University_of_Sydney_School_of_Biological_Sciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences
100000000001689|organisation|University|University_of_Sydney_Faculty_of_Health_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences
100000000001690|organisation|University|University_of_Sydney_Faculty_of_Education_and_Social_Work|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work
100000000001691|organisation|University|Sydney_Nursing_School|http://dbpedia.org/resource/Sydney_Nursing_School
100000000001692|organisation|University|Centre_for_Values,_Ethics_and_the_Law_in_Medicine|http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine
100000000001693|organisation|University|Sydney_Bioethics_Program|http://dbpedia.org/resource/Sydney_Bioethics_Program
100000000001694|organisation|University|University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences
100000000001695|organisation|University|University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies
100000000001696|organisation|University|University_of_Canberra|http://dbpedia.org/resource/University_of_Canberra
100000000001697|organisation|University|ANU_College_of_Physical_&_Mathematical_Sciences|http://dbpedia.org/resource/ANU_College_of_Physical_&_Mathematical_Sciences
100000000001698|organisation|University|Australian_National_University_Medical_School|http://dbpedia.org/resource/Australian_National_University_Medical_School
100000000001699|organisation|University|UQ_Business_School|http://dbpedia.org/resource/UQ_Business_School
100000000001700|organisation|University|Queensland_University_of_Technology|http://dbpedia.org/resource/Queensland_University_of_Technology
100000000001701|organisation|University|Shafston_College|http://dbpedia.org/resource/Shafston_College
100000000001702|organisation|University|Deakin_University_School_of_Medicine|http://dbpedia.org/resource/Deakin_University_School_of_Medicine
100000000001703|organisation|University|Gordon_Institute_of_TAFE|http://dbpedia.org/resource/Gordon_Institute_of_TAFE
100000000001704|organisation|University|Australian_School_of_Business|http://dbpedia.org/resource/Australian_School_of_Business
100000000001705|organisation|University|Australian_School_of_Advanced_Medicine|http://dbpedia.org/resource/Australian_School_of_Advanced_Medicine
100000000001706|organisation|University|Macquarie_University_Faculty_of_Science|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Science
100000000001707|organisation|University|University_of_Western_Sydney|http://dbpedia.org/resource/University_of_Western_Sydney
100000000001708|organisation|University|Centenary_Institute|http://dbpedia.org/resource/Centenary_Institute
100000000001709|organisation|University|International_College_of_Management|http://dbpedia.org/resource/International_College_of_Management
100000000001710|organisation|University|Sydney_Medical_School|http://dbpedia.org/resource/Sydney_Medical_School
100000000001711|organisation|University|Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences|http://dbpedia.org/resource/Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences
100000000001712|organisation|University|Sydney_Conservatorium_of_Music|http://dbpedia.org/resource/Sydney_Conservatorium_of_Music
100000000001713|organisation|University|Macquarie_Graduate_School_of_Management|http://dbpedia.org/resource/Macquarie_Graduate_School_of_Management
100000000001714|organisation|University|Wesley_Institute|http://dbpedia.org/resource/Wesley_Institute
100000000001715|organisation|University|Melbourne_Business_School|http://dbpedia.org/resource/Melbourne_Business_School
100000000001716|organisation|University|Emily_McPherson_College_of_Domestic_Economy|http://dbpedia.org/resource/Emily_McPherson_College_of_Domestic_Economy
100000000001717|organisation|University|Swinburne_University_of_Technology|http://dbpedia.org/resource/Swinburne_University_of_Technology
100000000001718|organisation|University|Melbourne_Institute_of_Technology|http://dbpedia.org/resource/Melbourne_Institute_of_Technology
100000000001719|organisation|University|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne
100000000001720|organisation|University|University_of_Melbourne|http://dbpedia.org/resource/University_of_Melbourne
100000000001721|organisation|University|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne
100000000001722|organisation|University|Sydney_College_of_the_Arts|http://dbpedia.org/resource/Sydney_College_of_the_Arts
100000000001723|organisation|University|Griffith_Law_School|http://dbpedia.org/resource/Griffith_Law_School
100000000001724|organisation|University|RMIT_University|http://dbpedia.org/resource/RMIT_University
100000000001725|organisation|University|Melbourne_School_of_Theology|http://dbpedia.org/resource/Melbourne_School_of_Theology
100000000001726|organisation|University|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine
100000000001727|organisation|University|Deakin_University|http://dbpedia.org/resource/Deakin_University
100000000001728|organisation|University|MCD_University_of_Divinity|http://dbpedia.org/resource/MCD_University_of_Divinity
100000000001729|organisation|University|Perth_Bible_College|http://dbpedia.org/resource/Perth_Bible_College
100000000001730|organisation|University|Monash_University,_Parkville_campus|http://dbpedia.org/resource/Monash_University,_Parkville_campus
100000000001731|organisation|University|Campion_College|http://dbpedia.org/resource/Campion_College
100000000001732|organisation|University|Australian_College_of_Optometry|http://dbpedia.org/resource/Australian_College_of_Optometry
100000000001733|organisation|University|Australian_Catholic_University|http://dbpedia.org/resource/Australian_Catholic_University
100000000001734|organisation|University|Queensland_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Queensland_Institute_of_Business_and_Technology
100000000001735|organisation|University|University_of_South_Australia|http://dbpedia.org/resource/University_of_South_Australia
100000000001736|organisation|University|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning
100000000001737|organisation|University|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy
100000000001738|organisation|University|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry
100000000001739|organisation|University|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics
100000000001740|organisation|University|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics
100000000001741|organisation|University|Charles_Sturt_University_Study_Centres|http://dbpedia.org/resource/Charles_Sturt_University_Study_Centres
100000000001742|organisation|University|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning
100000000001743|organisation|University|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy
100000000001744|organisation|University|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry
100000000001745|organisation|University|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics
100000000001746|organisation|University|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics
100000000001747|organisation|University|Australian_National_Centre_for_the_Public_Awareness_of_Science|http://dbpedia.org/resource/Australian_National_Centre_for_the_Public_Awareness_of_Science
100000000001748|organisation|University|Australian_Defence_Force_Academy|http://dbpedia.org/resource/Australian_Defence_Force_Academy
100000000001749|organisation|University|ANU_College_of_Law|http://dbpedia.org/resource/ANU_College_of_Law
100000000001750|organisation|University|Brisbane_North_Institute_of_TAFE|http://dbpedia.org/resource/Brisbane_North_Institute_of_TAFE
100000000001751|organisation|University|UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering|http://dbpedia.org/resource/UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering
100000000001752|organisation|University|Australian_Film,_Television_and_Radio_School|http://dbpedia.org/resource/Australian_Film,_Television_and_Radio_School
100000000001753|organisation|University|Hillsong_International_Leadership_College|http://dbpedia.org/resource/Hillsong_International_Leadership_College
100000000001754|organisation|University|Macquarie_University_Faculty_of_Arts|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Arts
100000000001755|organisation|University|Macquarie_Law_School|http://dbpedia.org/resource/Macquarie_Law_School
100000000001756|organisation|University|Open_Universities_Australia|http://dbpedia.org/resource/Open_Universities_Australia
100000000001757|organisation|University|Working_Men's_College_of_Melbourne|http://dbpedia.org/resource/Working_Men's_College_of_Melbourne
100000000001758|organisation|University|Ridley_Melbourne_–_Mission_&_Ministry_College|http://dbpedia.org/resource/Ridley_Melbourne_–_Mission_&_Ministry_College
100000000001759|organisation|University|Northern_Melbourne_Institute_of_TAFE|http://dbpedia.org/resource/Northern_Melbourne_Institute_of_TAFE
100000000001760|organisation|University|Presbyterian_Theological_College|http://dbpedia.org/resource/Presbyterian_Theological_College
100000000001761|organisation|University|St_Norbert_College|http://dbpedia.org/resource/St_Norbert_College
100000000001762|organisation|University|Trinity_Theological_College,_Perth|http://dbpedia.org/resource/Trinity_Theological_College,_Perth
100000000001763|organisation|University|Perth_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Perth_Institute_of_Business_and_Technology
100000000001764|organisation|University|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna
100000000001765|organisation|University|University_of_Vienna|http://dbpedia.org/resource/University_of_Vienna
100000000001766|organisation|University|PEF_Private_University_of_Management_Vienna|http://dbpedia.org/resource/PEF_Private_University_of_Management_Vienna
100000000001767|organisation|University|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna
100000000001768|organisation|University|University_of_Applied_Sciences_Technikum_Wien|http://dbpedia.org/resource/University_of_Applied_Sciences_Technikum_Wien
100000000001769|organisation|University|MODUL_University_Vienna|http://dbpedia.org/resource/MODUL_University_Vienna
